Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type
prerank,E2F Targets,-0.6027069361981241,-2.9782029654324385,0.0,0.0,0.0,123/200,22.00%,HMGA1;NASP;CENPE;LBR;KIF18B;CKS1B;SMC4;SPAG5;KIF4A;AURKB;TACC3;SMC6;MELK;KIF2C;TOP2A;CKS2;H2AZ1;RFC3;PCNA;CHEK2;KPNA2;BIRC5;LMNB1;RRM2;GINS1;E2F8;EZH2;MKI67;BRCA1;DLGAP5;CTPS1;UNG;BARD1;CDK1;SPC24;DIAPH3;CDKN3;MCM5;DNMT1;SLBP;GSPT1;TUBG1;MYBL2;PSIP1;ESPL1;H2AX;CDCA8;MTHFD2;ORC6;NBN;DEPDC1;UBE2T;SPC25;ATAD2;RPA1;CDC20;HMGB3;MAD2L1;TUBB;USP1;CCNB2;CDC25A;CDCA3;HMMR;DSCC1;HNRNPD;CIT;TK1;ASF1B;HMGB2;PLK4;STMN1;PLK1;DCK;RAN;MCM4;PSMC3IP;MCM2;DEK;IPO7;BRMS1L;XRCC6;JPT1;ZW10;BUB1B;NCAPD2;BRCA2;ING3;MSH2;POLD1;MCM6;UBE2S;RBBP7;XPO1;POLD3;WEE1;GINS3;RAD21;RNASEH2A;DUT;TRIP13;CCNE1;RACGAP1;TMPO;PMS2;RAD51AP1;SSRP1;CENPM;HELLS;SMC1A;MCM3;SRSF2;DCLRE1B;MYC;MCM7;DCTPP1;PRIM2;RANBP1;PPM1D;TCF19;RPA3;RFC2;AK2,CD56_dim_CD16__NK
prerank,Mitotic Spindle,-0.4786770281084242,-2.4225444550771926,0.0,0.0,0.0,79/190,17.80%,NIN;NUMA1;CENPE;FBXO5;YWHAE;CEP250;SMC4;KIF4A;ECT2;CENPF;KIF15;KIF2C;TOP2A;CKAP5;KIF11;MAP1S;PKD2;NUSAP1;BIRC5;LMNB1;ANLN;TPX2;DLGAP5;NEK2;KIF23;CDK1;CDC42BPA;PRC1;CD2AP;NDC80;BUB1;ESPL1;TLK1;ATG4B;RASA2;ROCK1;RANBP9;HOOK3;RALBP1;TRIO;ARHGAP27;CCNB2;TTK;WASF2;KATNB1;DOCK2;ARF6;CNTROB;GEMIN4;PCNT;KIF5B;CYTH2;PLK1;SAC3D1;MYH9;STAU1;BRCA2;KNTC1;CLASP1;KIF20B;SPTAN1;ARL8A;PPP4R2;NET1;MAP3K11;CEP57;RASA1;APC;HDAC6;ARHGAP4;AKAP13;RAPGEF6;ARAP3;SOS1;RACGAP1;TAOK2;TSC1;PXN;NCK2,CD56_dim_CD16__NK
prerank,Myc Targets V1,-0.40790275501068346,-2.04986179835633,0.0,0.0,0.0,100/199,25.30%,YWHAE;PSMA1;TRIM28;PPM1G;CCT4;PRPS2;H2AZ1;HNRNPA2B1;PCNA;KPNA2;SERBP1;TYMS;CCT2;CTPS1;PSMC4;HPRT1;CCT3;HDAC2;MCM5;HSPD1;PSMD8;GSPT1;EIF3J;PCBP1;CCT5;SET;FAM120A;CCNA2;HNRNPU;EIF3B;CDC20;EIF4G2;MAD2L1;PSMD1;USP1;HNRNPR;UBE2L3;HNRNPD;COPS5;PSMA4;PTGES3;COX5A;RAD23B;RAN;SF3B3;CDC45;CCT7;HSPE1;MCM4;MCM2;RUVBL2;DEK;PSMB2;XRCC6;HNRNPA3;VDAC1;PSMA7;AP3S1;STARD7;IFRD1;PRDX3;CDK2;MCM6;LSM2;PABPC1;LSM7;PSMB3;SRPK1;MRPL23;XPO1;DUT;RNPS1;VBP1;PGK1;SRSF2;MYC;EIF4A1;MCM7;CUL1;PSMC6;HNRNPC;RANBP1;LDHA;DDX21;PSMD14;KARS1;NOP16;KPNB1;PSMA6;TCP1;IARS1;U2AF1;EIF4H;CANX;SF3A1;TFDP1;BUB3;NME1;EPRS1;EIF2S1,CD56_dim_CD16__NK
prerank,Allograft Rejection,-0.3822599752424061,-1.8559104800386268,0.0,0.0012545456086665366,0.004,50/167,15.37%,TRAT1;IRF7;JAK2;IL2RG;CD79A;STAT1;GZMB;EIF3A;FYB1;TAP1;TAP2;CCND2;FASLG;ETS1;WAS;BRCA1;NCR1;TRAF2;EIF3J;UBE2D1;ELF4;LY86;CD7;IRF8;LYN;CD74;PTPRC;CD3G;RIPK2;PSMB10;FGR;CD96;GPR65;HLA-DRA;CSK;EIF5A;IL16;CCL4;BCL3;CD4;TLR2;IKBKB;IRF4;WARS1;DEGS1;KLRD1;CD40LG;SIT1;AARS1;CTSS,CD56_dim_CD16__NK
prerank,mTORC1 Signaling,-0.345175902426833,-1.7248431333126297,0.0,0.005763068889811902,0.021,86/193,27.42%,CD9;IMMT;RRM2;GPI;TXNRD1;UNG;GSR;PSMC4;RPN1;HPRT1;HSPD1;SHMT2;BUB1;TUBG1;ACLY;MTHFD2;MLLT11;PHGDH;MTHFD2L;NFYC;RPA1;CDC25A;SLC1A4;PITPNB;PFKL;COPS5;HK2;PSMA4;CACYBP;PLK1;HSPE1;MCM4;MCM2;GAPDH;FDXR;MAP2K3;GGA2;SLA;STIP1;IFRD1;ATP6V1D;PSMD13;ACTR2;GCLC;WARS1;SLC6A6;PSMA3;UBE2D3;RIT1;TRIB3;TES;ADD3;SLC2A3;TPI1;PGK1;UCHL5;ENO1;SRD5A1;HSPA5;PSPH;CCNF;DDIT3;PSMC6;GSK3B;SLC7A5;CALR;LDHA;G6PD;PSMD14;NAMPT;TFRC;CCT6A;CYB5B;TBK1;CANX;DHFR;AURKA;EPRS1;IDH1;FKBP2;PPIA;DAPP1;NMT1;CDKN1A;ATP2A2;ABCF2,CD56_dim_CD16__NK
prerank,KRAS Signaling Up,-0.35926507901860777,-1.6641434913078768,0.0,0.009513637532387903,0.039,25/124,8.20%,GUCY1A1;NIN;ADGRA2;ENG;IL2RG;BTBD3;ADAM8;SCG5;CCND2;PSMB8;CBR4;TSPAN13;ETS1;TRIB2;RBM4;TNFAIP3;PTGS2;SPRY2;SATB1;IRF8;SDCCAG8;CBX8;DOCK2;GNG11;FCER1G,CD56_dim_CD16__NK
prerank,PI3K/AKT/mTOR  Signaling,-0.36202638667513526,-1.6466496327136677,0.0027548209366391185,0.010318637631282263,0.047,36/94,24.23%,STAT2;IL2RG;CAMK4;FASLG;PTEN;TRAF2;CDK1;ARPC3;MYD88;MAPK1;AP2M1;RPS6KA3;CSNK2B;RAC1;MAP2K3;SLA;ATF1;CDK2;ACTR2;UBE2D3;RIT1;TRIB3;NOD1;MAP2K6;E2F1;RALB;PPP1CA;DDIT3;PPP2R1B;GSK3B;CALR;AKT1S1;RPS6KA1;TBK1;NCK1;PRKCB,CD56_dim_CD16__NK
prerank,IL-6/JAK/STAT3 Signaling,-0.3772809522856119,-1.5793440443857698,0.005305039787798408,0.016282956545817757,0.088,12/64,7.54%,CD38;STAT2;IL2RG;STAT1;CD9;IRF9;PTPN2;BAK1;HMOX1;ITGA4;MYD88;STAT3,CD56_dim_CD16__NK
prerank,UV Response Up,-0.3394949513001785,-1.580651783178027,0.0030581039755351682,0.017563638521331512,0.087,50/125,23.54%,E2F5;CNP;MARK2;TAP1;ARRB2;CDC34;BAK1;GCH1;TARS1;STARD3;RPN1;FKBP4;PTPRD;H2AX;STK25;HMOX1;CHKA;HNRNPU;LYN;GGH;PPIF;PPAT;STIP1;NAT1;CDK2;GRINA;ALAS1;ACAA1;MGAT1;POLR2H;MRPL23;HYAL2;CDC5L;BID;CCNE1;ATP6V1F;BTG3;KLHDC3;PSMC3;CASP3;TST;JUNB;DDX21;IRF1;RXRB;NXF1;DNAJB1;CREG1;TFRC;CYB5B,CD56_dim_CD16__NK
prerank,Unfolded Protein Response,-0.3296593235841999,-1.5195782444436894,0.0,0.025669933223484518,0.146,39/109,22.72%,DCP2;CKS1B;EXOSC4;IFIT1;EIF4G1;TARS1;H2AX;CNOT2;MTHFD2;PDIA5;ATP6V0D1;DNAJA4;KHSRP;SLC1A4;SHC1;GEMIN4;KIF5B;TATDN2;EXOSC1;DCTN1;NFYA;EEF2;CNOT6;ALDH18A1;BANF1;YWHAZ;HYOU1;VEGFA;HSPA5;LSM1;EIF4A3;EIF4A1;SLC7A5;CALR;PARN;ERN1;FUS;CXXC1;IARS1,CD56_dim_CD16__NK
prerank,Oxidative Phosphorylation,-0.290604435273171,-1.4639643472320794,0.0,0.03795000466216274,0.219,75/198,27.33%,IDH2;IMMT;HADHB;ATP5F1B;TIMM50;GPI;BDH2;CPT1A;ATP5F1C;CYCS;LDHB;SLC25A5;NDUFA2;PDP1;SLC25A20;TIMM13;BCKDHA;AIFM1;HTRA2;COX5A;MTX2;ETFA;VDAC2;RETSAT;VDAC1;SLC25A11;NDUFA9;PRDX3;ATP6V1D;ECH1;PDHB;ALAS1;ACAA1;ATP5MC3;BAX;NDUFB4;UQCRC1;COX10;ATP5MF;MFN2;MRPS30;ATP6V1F;IDH3G;UQCR10;NDUFB5;CASP7;COX15;MRPL35;ECHS1;FH;TCIRG1;RHOT1;NDUFA7;LDHA;MDH1;DECR1;CS;MRPS15;ATP6AP1;TIMM8B;NDUFA8;ATP6V0B;NDUFB6;MRPS12;NDUFS8;SUCLG1;IDH1;MDH2;UQCRC2;ACADVL;ATP6V1C1;NDUFA3;COX8A;TOMM22;HSD17B10,CD56_dim_CD16__NK
prerank,TNF-alpha Signaling via NF-kB,-0.2943004075679919,-1.4378453656065469,0.0032258064516129032,0.04361636899463992,0.26,66/169,24.22%,GPR183;DENND5A;TAP1;CCRL2;GCH1;SNN;IFIH1;TNFAIP3;PTGS2;NR4A3;TIPARP;PANX1;TNIP1;RIPK2;PDE4B;PTGER4;CCL4;GADD45A;MAP2K3;BCL3;TNFSF9;NFAT5;SPHK1;ATP2B1;TLR2;ZFP36;SERPINE1;IL7R;SIK1;MCL1;MAP3K8;KLF4;IRS2;SLC2A3;EFNA1;DUSP5;PFKFB3;FUT4;JAG1;PLK2;B4GALT1;VEGFA;REL;BTG3;PMEPA1;MYC;HBEGF;TNIP2;STAT5A;PHLDA2;FOSL2;BCL2A1;JUNB;IRF1;PLEK;CEBPD;RELA;NAMPT;DUSP4;DUSP2;IL15RA;BCL6;TSC22D1;SGK1;ABCA1;B4GALT5,CD56_dim_CD16__NK
prerank,DNA Repair,-0.29806365384816796,-1.422337011219587,0.002976190476190476,0.04416738510511307,0.293,58/143,27.66%,CMPK2;PDE6G;RFC3;SRSF6;PCNA;ZWINT;TYMS;RALA;ADA;HPRT1;POLA1;RFC5;NELFCD;TAF6;POLR2A;RAD51;POLH;SAC3D1;PDE4B;POLR2G;PRIM1;CANT1;VPS37B;VPS28;ELL;POM121;POLD1;ELOA;RAE1;REV3L;GTF3C5;POLR2H;DGCR8;POLD3;DUT;DDB1;POLD4;SSRP1;NELFB;ARL6IP1;AK1;POLB;RPA3;RFC2;SDCBP;POLR2J;LIG1;ALYREF;ERCC4;RAD52;NME1;RBX1;TARBP2;DCTN4;ITPA;NPR2;GMPR2;GTF2F1,CD56_dim_CD16__NK
prerank,Inflammatory Response,-0.3020271621735562,-1.427539543738606,0.00641025641025641,0.045006823710912004,0.282,47/136,24.15%,IRF7;CALCRL;GPR183;LY6E;CCR7;CCRL2;GCH1;NOD2;CHST2;EIF2AK2;NMI;BST2;IFITM1;RGS1;ATP2C1;RHOG;LYN;SLC4A4;RIPK2;PDE4B;PTGER4;TNFSF9;SPHK1;ATP2B1;TLR2;CXCR6;SERPINE1;IL7R;GP1BA;RTP4;TNFSF10;SEMA4D;MYC;HBEGF;GNA15;IRF1;IL10;SLC1A2;IFNAR1;LTA;RELA;CD55;SLAMF1;NAMPT;IL15RA;KIF1B;ABCA1,CD56_dim_CD16__NK
prerank,Complement,-0.2913872452108149,-1.4141354657199698,0.00558659217877095,0.045128793422865694,0.315,51/154,20.99%,GNB4;IRF7;PLSCR1;JAK2;PREP;GZMB;PLA2G4A;LAP3;WAS;TIMP2;CALM3;TNFAIP3;DOCK10;USP15;CASP10;RHOG;PIK3CG;CASP4;PDP1;PSMB9;GP9;XPNPEP1;APOBEC3F;CASP9;LYN;FCER1G;CTSB;RABIF;ERAP2;PPP2CB;GNGT2;GNG2;PPP4C;KCNIP2;GNB2;SERPINE1;GP1BA;CD40LG;CTSS;DUSP5;FYN;CASP7;PIM1;HSPA5;GATA3;RNF4;CASP3;DUSP6;HSPA1A;IRF1;PLEK,CD56_dim_CD16__NK
