"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cell_type","direction"
"HEME METABOLISM",0.19307061623909,0.511069278279945,0.0514297351265247,0.251927179043589,1.13766911356986,95,"TENT5C;BACH1;BTG2;YPEL5;ADIPOR1;NUDT4;RBM38;H4C3;NR3C1;KDM7A;FOXO3;FBXO9;RAD23A;GCLC;BNIP3L;DAAM1;SDCBP;DCAF10;RIOK3;HTRA2;ISCA1;BPGM;ARHGEF12;RBM5;TMEM9B;SLC2A1;ARL2BP;DCUN1D1;CIR1","CD56_bright_CD16-_NK","Not significant"
"HYPOXIA",0.363119415109667,0.705298431967628,0.026895039772578,-0.255395693148825,-1.05230373000691,85,"MYH9;ETS1;TIPARP;DDIT4;ZFP36;ISG20;MT2A;GLRX;NFIL3;TPD52;GAPDH;ANKZF1;PIM1;CDKN1B;HDLBP","CD56_bright_CD16-_NK","Not significant"
"IL2 STAT5 SIGNALING",0.623531305327539,0.801683106849693,0.0181441170965448,-0.218045105672028,-0.919167671806264,96,"GPR65;TWSG1;LRRC8C;CCND3;PRKCH;BMPR2;NFIL3;CAPG;HIPK2;SNX14;IRF8;IFITM3;ST3GAL4;PIM1;MAP3K8;HYCC2;HUWE1;PLSCR1;EOMES","CD56_bright_CD16-_NK","Not significant"
"IL6 JAK STAT3 SIGNALING",0.542464323007309,0.741930976666201,0.0214412719120372,-0.272359304085825,-0.944141211535563,35,"IRF9;PIK3R5;CBL;PTPN11;PIM1;MAP3K8;ITGA4;STAT2;IL2RG;STAT1;IL12RB1;GRB2","CD56_bright_CD16-_NK","Not significant"
"INFLAMMATORY RESPONSE",0.507334344967122,0.741930976666201,0.0288045819903911,0.22856336839666,0.975603947394677,70,"RASGRP1;KLF6;KCNA3;CD69;BTG2;IRF1;SELENOS;NAMPT;KIF1B;NFKB1;IL18R1;LDLR;CMKLR1;TAPBP;ADRM1;IL4R;NFKBIA;ATP2B1;LCP2","CD56_bright_CD16-_NK","Not significant"
"INTERFERON ALPHA RESPONSE",4.99595419889285e-05,0.00224817938950178,0.557332238758646,-0.492094266471884,-1.95064366048722,68,"TXNIP;TRIM25;IRF9;UBE2L6;CD47;RIPK2;ISG20;PARP9;ELF1;RNF31;IFI35;IRF7;TMEM140;MX1;IFITM3;PSMB8;STAT2;NMI;PSME2;PLSCR1;TRAFD1;PSMB9;CASP8;CMTR1;IFI44;UBA7;NUB1;HLA-C;IFITM2;NCOA7;CASP1","CD56_bright_CD16-_NK","Down with age"
"INTERFERON GAMMA RESPONSE",0.0137685643564356,0.103264232673267,0.152675855527469,-0.324251435068196,-1.4418460158306,132,"TXNIP;TRIM25;SAMHD1;IRF9;UBE2L6;RIPK2;ISG20;KLRK1;MT2A;RIGI;NLRC5;ARID5B;RNF31;IFI35;IRF7;EIF4E3;IRF8;MX1;IFITM3;PSMB8;PIM1;PSMB2;STAT2;NMI;RAPGEF6;PSME2;PLSCR1;TRAFD1;PTPN6;STAT1;PSMB9;CASP8;CMTR1;TNFAIP3;GCH1","CD56_bright_CD16-_NK","Not significant"
"KRAS SIGNALING DN",0.0326388888888889,0.209821428571429,0.120854561651304,0.437869955302238,1.52882210946096,29,"TENT5C;FGGY;KMT2D;NR4A2;BTG2;IFNG;SKIL;DTNB;MTHFR","CD56_bright_CD16-_NK","Not significant"
"KRAS SIGNALING UP",0.00615231127369471,0.0692135018290655,0.238352921646911,-0.409827836084105,-1.60785711336019,64,"IKZF1;PRDM1;ETS1;ID2;CBR4;DNMBP;GLRX;CBL;IRF8;PSMB8;IL7R;USP12;IL2RG;CD37;ST6GAL1;AMMECR1;GYPC;TNFAIP3;HDAC9;MAP3K1;TRAF1;RBM4;LCP1;ADAM8;TRIB2","CD56_bright_CD16-_NK","Not significant"
"MITOTIC SPINDLE",0.0612501968193985,0.282303370786517,0.0717587601968224,-0.301424693520083,-1.30785698820118,113,"MYH9;CLASP1;ABL1;PXN;PKD2;AKAP13;PALLD;TBCD;SSH2;NOTCH2;RALBP1;KIF3B;FLNB;NCK2;RASA1;ARHGAP27;NEDD9;PCNT;CSNK1D;SPTAN1;MAPRE1;ROCK1;RAPGEF6;ARF6","CD56_bright_CD16-_NK","Not significant"
"MTORC1 SIGNALING",0.217858152020345,0.544645380050862,0.0499319098614031,0.234845211035353,1.11445655137428,129,"SLC2A3;NFKBIB;HSPA9;SQSTM1;ACSL3;ETF1;HMGCR;BTG2;IFRD1;PSMC4;SYTL2;PSMD14;UBE2D3;COPS5;NAMPT;RAB1A;STIP1;GCLC;GBE1;IDI1;LDLR;GGA2;PRDX1;UFM1;GLA;CTSC;ELOVL6;SKAP2;CACYBP;SLC7A5;STARD4","CD56_bright_CD16-_NK","Not significant"
"MYC TARGETS V1",0.972329663790539,0.994428065240323,0.0207090505660619,0.156232814578768,0.77493472861005,175,"ETF1;NOP56;UBA2;IFRD1;PSMC4;G3BP1;TXNL4A;DDX18;PSMD14;RUVBL2;SNRPA;COPS5;RPL34;ODC1;RNPS1;TRIM28;SERBP1;EIF4A1;SRSF7;RPS10;CTPS1;NCBP1;HNRNPU;TOMM70;PRPF31;FBL;SLC25A3;CBX3;PSMA1;SRSF2;SNRPA1;RPL22;NCBP2;USP1;EIF1AX;DDX21","CD56_bright_CD16-_NK","Not significant"
"MYC TARGETS V2",0.741511996378452,0.878106311500798,0.0206714538359688,0.245621428217119,0.816901176779213,24,"NOP56;DDX18;IMP4;MPHOSPH10;CBX3;RRP12;NOP2","CD56_bright_CD16-_NK","Not significant"
"MYOGENESIS",0.809532032464168,0.91072353652219,0.0153590002711105,-0.220891417637096,-0.787587492520427,40,"MYH9;DAPK2;LPIN1;IGFBP7;SPTAN1;MYOM2;BIN1;GSN;SGCD;LSP1;ATP6AP1;ITGB1;SVIL;ABLIM1","CD56_bright_CD16-_NK","Not significant"
"OXIDATIVE PHOSPHORYLATION",0.544483442698001,0.741930976666201,0.019372624676316,-0.209463999146715,-0.961167461142451,165,"IMMT;ATP5ME;SLC25A12;NDUFS2;LDHB;ATP5F1D;ATP6V0E1;COX8A;SLC25A11;HADHA;ETFA;NDUFB6;NDUFB1;NDUFA3;MRPS11;ATP5MC3;COX5A;DLD;IDH2;CPT1A;SLC25A5;MRPL11;ABCB7;BAX;ETFB;NDUFB4;VDAC1;SUPV3L1;ATP5F1A;ATP5F1B;CYCS;ATP5MC2;MPC1;UQCRC2;COX6B1;ECH1;PDHB;TCIRG1;CYC1;MDH2;LDHA;NDUFB7;UQCRC1;COX10;VDAC2;TIMM50;ATP5F1E","CD56_bright_CD16-_NK","Not significant"
"P53 PATHWAY",0.140246834428594,0.485469811483596,0.0466040845253941,-0.285170827135414,-1.21054676549779,100,"TXNIP;PRMT2;TSPYL2;SESN1;KIF13B;DDIT4;RHBDF2;CCND3;SLC19A2;LDHB;CTSD;MDM2;S100A10;ABCC5;H1-2;ZBTB16;TM7SF3","CD56_bright_CD16-_NK","Not significant"
"PEROXISOME",0.896633395364575,0.960678637890616,0.0135875563453779,-0.198788682062793,-0.736395832349391,48,"PEX14;GSTK1;SOD1;SIAH1;ABCC5;RDH11;IDH2;SMARCC1;GNPAT;ECH1;ACSL4;TSPO;FIS1","CD56_bright_CD16-_NK","Not significant"
"PI3K AKT MTOR SIGNALING",0.529296235679214,0.741930976666201,0.0208701386835742,-0.238870212488783,-0.96251396447929,74,"VAV3;PRKCB;MAPK1;HSP90B1;EIF4E;PTPN11;MAPK9;CDKN1B;STAT2;SLA;THEM4;IL2RG;RAF1;PFN1;MAPKAP1;ARPC3;GRB2;CAB39;MYD88;DDIT3;ACACA;RPS6KA1;CFL1;RPS6KA3;PPP1CA","CD56_bright_CD16-_NK","Not significant"
"PROTEIN SECRETION",0.503353508915426,0.741930976666201,0.0216428150949645,-0.241174655720147,-0.975154763043883,76,"AP3S1;RAB9A;SEC24D;MAPK1;ADAM10;SOD1;STX7;TPD52;CD63;COPE;VAMP3;CLCN3","CD56_bright_CD16-_NK","Not significant"
"REACTIVE OXYGEN SPECIES PATHWAY",0.431037489102005,0.741930976666201,0.0251797850949631,-0.291251650450128,-1.01901163443891,37,"IPCEF1;MBP;NDUFS2;GLRX;SOD1;GSR;PRDX2;FES","CD56_bright_CD16-_NK","Not significant"
"SPERMATOGENESIS",0.0627340823970037,0.282303370786517,0.0870211644808265,0.396885035114256,1.4189387730669,32,"IL12RB2;ZC3H14;DBF4;PHKG2;PRKAR2A;SLC12A2;BRAF;PEBP1;COIL;MAST2;NF2;IP6K1;ARL4A","CD56_bright_CD16-_NK","Not significant"
"TGF BETA SIGNALING",0.00865092354454057,0.0778583119008651,0.238352921646911,0.464506562301143,1.67716664561624,33,"SPTBN1;BMPR1A;PPM1A;CTNNB1;SMAD3;UBE2D3;SKIL;SMAD7","CD56_bright_CD16-_NK","Not significant"
"TNFA SIGNALING VIA NFKB",0.00180673693264527,0.0271010539896791,0.45505986738723,0.360660295747201,1.62580273717496,94,"JUN;FOS;SLC2A3;SQSTM1;REL;KLF6;NR4A3;RELB;NR4A2;DUSP1;CD69;BTG2;CCNL1;BIRC2;SMAD3;IER2;CD83;GADD45B;IRF1;BCL3;KDM6B;FOSB;NAMPT;IER5;EIF1","CD56_bright_CD16-_NK","Up with age"
"UNFOLDED PROTEIN RESPONSE",0.519628099173554,0.741930976666201,0.0287507956878911,0.221846055044945,0.96946328027129,79,"HSPA9;NFYA;NOP56;TATDN2;EIF4A3;SRPRA;ATF4;EIF4A1;RPS14;YWHAZ;DNAJC3;ATF6;KHSRP;DNAJB9;EDC4;POP4","CD56_bright_CD16-_NK","Not significant"
"UV RESPONSE DN",0.300527530497857,0.705298431967628,0.0305600077370596,-0.274947133406741,-1.09847883756193,71,"CELF2;ADD3;MAPK14;MGMT;DMAC2L;PEX14;SIPA1L1;NOTCH2;MRPS31;MAP2K5;ATRX;TGFBR2;CDKN1B;SYNE1;GCNT1;SFMBT1","CD56_bright_CD16-_NK","Not significant"
"UV RESPONSE UP",0.0440140845070423,0.247579225352113,0.108256440008936,0.322811153882484,1.36372674160563,67,"FOS;RASGRP1;SQSTM1;AMD1;BTG2;EIF5;IRF1;PRPF3;FOSB;STIP1;MGAT1;PLCL1;HNRNPU;DNAJB1;POLG2;JUNB;PSMC3;GRPEL1;TAP1;NFKBIA;DDX21;CLTB;IL6ST;ALDOA;GLS;ATP6V1F","CD56_bright_CD16-_NK","Not significant"
"WNT BETA CATENIN SIGNALING",0.12829525483304,0.481107205623902,0.0579561436845735,0.438333962410718,1.32819560929684,17,"CSNK1E;CTNNB1;CCND2;AXIN1;ADAM17","CD56_bright_CD16-_NK","Not significant"
"XENOBIOTIC METABOLISM",0.376159163716068,0.705298431967628,0.0269260763455709,-0.277225635078817,-1.0515629661369,54,"ID2;CNDP2;MT2A;PTGDS;MAN1A1;NMT1;GSR;IRF8;GART;ARPP19;DDT","CD56_bright_CD16-_NK","Not significant"
"ADIPOGENESIS",0.246126126126126,0.5277510730776,0.0533057017908063,-0.21833492169139,-1.08902646280872,158,"BCL6;UCP2;TST;UQCR10;STAT5A;PRDX3;COX7B;BCKDHA;TALDO1;PDCD4;ECH1;ABCB8;SLC66A3;HADH;ECHS1;CHCHD10;ATP1B3;DECR1;ARAF;SLC27A1;CHUK;TKT;UQCRC1;REEP5;IMMT;PFKL;RTN3;ACADS;REEP6;IDH1;DNAJC15;DBT;GADD45A;NDUFS3;ATP5PO;HIBCH","CD56_dim_CD16__KLRC2__NK","Not significant"
"ALLOGRAFT REJECTION",8.92248833334685e-05,0.00107069860000162,0.538434096309916,-0.348381071220818,-1.72470549026913,149,"CD96;WAS;CD7;IRF7;CD74;JAK2;CD79A;HLA-DRA;IL2RG;STAT1;FYB1;IL16;PTPRC;CXCR3;CCL5;IL12RB1;NCR1;PSMB10;CSK;SRGN;ETS1;TAP1;FASLG;EIF3J;NCK1;HCLS1;GZMB;WARS1;CRTAM;IL4R;CCR1;DARS1;TAP2;TRAT1;FGR;TRAF2;HLA-DMA;CTSS;NCF4;ITK;EIF5A;CAPG;IFNG;ZAP70","CD56_dim_CD16__KLRC2__NK","Down with age"
"ANDROGEN RESPONSE",0.06674720628209,0.228847564395737,0.0671281164691295,0.325340213286151,1.33000581238639,82,"ADAMTS1;HMGCS1;ANKH;SAT1;FADS1;CDK6;TPD52;NDRG1;PLPP1;UAP1;MAF;PGM3;XRCC5;CDC14B;INSIG1;SPCS3;CAMKK2;TMEM50A;TSC22D1;PIAS1;PDLIM5;TARP;ITGAV;IQGAP2;RRP12;APPBP2;ABCC4","CD56_dim_CD16__KLRC2__NK","Not significant"
"APICAL JUNCTION",0.601837002478495,0.709300324055711,0.0172087822629597,0.218541974988915,0.931206505705544,105,"PARD6G;PALS1;SKAP2;TAOK2;ZYX;TIAL1;NF1;SGCE;WASL;BMP1;TMEM8B;CTNND1;PTK2;AKT3;INSIG1;JAM3;ITGB1;SORBS3;MAPK14;CRAT;PTEN;NECTIN3;PLCG1;CTNNA1;MAPK13;AMIGO1;PIK3R3","CD56_dim_CD16__KLRC2__NK","Not significant"
"APICAL SURFACE",0.701844773142762,0.765648843428468,0.016875926292044,0.261964100777928,0.844355487143983,26,"MAL;CROCC;TMEM8B;GSTM3;BRCA1;ATP8B1;LYN;GAS1;PLAUR;EFNA5;AKAP7","CD56_dim_CD16__KLRC2__NK","Not significant"
"APOPTOSIS",0.436706150991865,0.655059226487798,0.021729486959042,0.229464880543964,1.00888134377718,131,"JUN;CLU;FEZ1;BTG2;SLC20A1;ANKH;EBP;PMAIP1;SAT1;SC5D;IER3;PPT1;LMNA;NEDD9;IL18;DNAJA1;TIMP1;PTK2;BCAP31;SOD2;CDKN1B;DPYD;BRCA1;CTH;ENO2;F2R","CD56_dim_CD16__KLRC2__NK","Not significant"
"BILE ACID METABOLISM",0.605860693464253,0.709300324055711,0.0178606421248588,0.234112964577359,0.921957982662414,66,"NR3C2;PEX1;FADS1;PHYH;RXRA;EPHX2;HSD17B11;ABCA5;GCLM;PEX7;FADS2;PFKM;RETSAT;HACL1;PXMP2;SOD1;LONP2;ABCA3;SLC23A2","CD56_dim_CD16__KLRC2__NK","Not significant"
"CHOLESTEROL HOMEOSTASIS",0.037671761618033,0.158730158730159,0.0913212902305258,0.367331188795221,1.42725440071695,61,"SREBF2;CLU;ACSS2;HMGCS1;LDLR;EBP;SC5D;SQLE;ATF5;ALDOC;ERRFI1;STARD4;FADS2;ATXN2;ACAT2;PNRC1;LSS;PCYT2;PLAUR;ANTXR2","CD56_dim_CD16__KLRC2__NK","Not significant"
"COAGULATION",0.141835147744946,0.378227060653188,0.0455557680590726,0.324372466696636,1.24064931217711,56,"CLU;CPQ;CTSO;CTSH;PRSS23;F8;DUSP6;BMP1;KLF7;TIMP1;THBS1;ARF4","CD56_dim_CD16__KLRC2__NK","Not significant"
"COMPLEMENT",0.0396825396825397,0.158730158730159,0.131183404131763,-0.271830551740112,-1.31379080478324,127,"WAS;FCER1G;IRF7;JAK2;PPP2CB;CASP9;PSMB9;SERPINE1;CASP4;RHOG;CBLB;TIMP2;GZMK;CCL5;GNB4;ERAP2;TNFAIP3;APOBEC3G;GZMB;GNAI2;CALM3;PLSCR1;CTSB;DOCK10;RABIF;IRF2;LTA4H;CTSS;DUSP5;CTSD;XPNPEP1","CD56_dim_CD16__KLRC2__NK","Not significant"
"DNA REPAIR",0.603987624613269,0.709300324055711,0.0312542145615791,-0.192433769951774,-0.94434203126719,142,"POLD4;ADA;MPG;ERCC2;PDE4B;RAD52;POLL;CANT1;VPS28;RBX1;HCLS1;VPS37B;REV3L;GTF2F1;POLB;TARBP2;NT5C;SURF1;SUPT4H1;ELOA;CMPK2;AAAS;TAF12;GTF2H5;TSG101;GTF2A2;TAF10;DCTN4;SSRP1;GTF3C5;EDF1;TYMS;ADRM1;GMPR2;POM121;POLR1D;SF3A3;AGO4;NT5C3A;NELFCD;SAC3D1;PDE6G;SDCBP;TAF1C;ZNF707","CD56_dim_CD16__KLRC2__NK","Not significant"
"E2F TARGETS",0.360861270100845,0.603420707299053,0.0240424087834484,0.225960472718231,1.04105971528076,183,"LIG1;ANP32E;PTTG1;HUS1;ASF1A;RAD51C;CENPM;CHEK1;EXOSC8;MXD3;LUC7L3;MCM4;CNOT9;NUP205;DUT;EED;STMN1;MCM7;CDKN1B;PDS5B;BRCA1;STAG1;POLE;NUP107;CDK4;ASF1B;DDX39A;TRA2B;MCM6;TMPO;GINS3;MCM5;KIF22;SRSF1;PRDX4;DSCC1;BARD1;HMGB2;CCP110;NUP153;PSMC3IP;PRKDC;GINS4;PNN;PHF5A;TCF19;MCM2;ATAD2;H2AZ1;PAN2;USP1;RBBP7;NAP1L1;NAA38;XRCC6;HELLS;TK1;TUBB;SRSF2;RAD1","CD56_dim_CD16__KLRC2__NK","Not significant"
"EPITHELIAL MESENCHYMAL TRANSITION",0.02968347720733,0.151170568561873,0.10216770010847,0.354912040734835,1.43121181800404,76,"JUN;GLIPR1;PLOD3;SAT1;SGCD;IL15;COL6A2;LOXL2;BMP1;TIMP1;COPA;CADM1;LAMA2;THBS1;MCM7;ITGB1;ENO2;NOTCH2;SGCB;GAS1;FUCA1;PLAUR;IGFBP3;ITGAV;PLOD1;SERPINE2;CD44;PDGFRB;ACTA2;PCOLCE;AREG;VIM","CD56_dim_CD16__KLRC2__NK","Not significant"
"ESTROGEN RESPONSE EARLY",0.654081961923201,0.747522242197944,0.0286172889097433,-0.194375974537579,-0.920817172252003,113,"CLIC3;NBL1;JAK2;UNC119;FCMR;TMEM164;TIPARP;ABLIM1;CANT1;SLC27A2;SLC37A1;MED24;RBBP8;B4GALT1;FKBP4;EEIG1;SLC26A2;WFS1;KAZN;CELSR2;FASN;ENDOD1;BAG1","CD56_dim_CD16__KLRC2__NK","Not significant"
"ESTROGEN RESPONSE LATE",0.495020880179891,0.660027840239854,0.033807885050626,-0.207980330495769,-0.981395701394068,111,"CLIC3;NBL1;JAK2;IDH2;JAK1;TST;ISG20;PDCD4;SLC27A2;TOP2A;RBBP8;IMPA2;PLK4;XRCC3;FKBP4;EEIG1;SLC26A2;WFS1;CD9;CELSR2;GFUS;BAG1;COX6C","CD56_dim_CD16__KLRC2__NK","Not significant"
"FATTY ACID METABOLISM",0.00990752972258917,0.0792602377807133,0.265216893779997,-0.302343523740829,-1.44905604024224,121,"UBE2L6;S100A10;ADSL;HADHB;KMT5A;YWHAH;PSME1;GSTZ1;ECH1;ALDH9A1;MIF;CPT1A;EHHADH;HADH;ACOT8;ECHS1;FH;DECR1;ENO3;PDHA1;ACAA1;DLST;NTHL1;LGALS1;ACADS;ALAD;ACSL5;REEP6;MDH1;IDH1;FASN;CBR3;HIBCH;GCDH;CPOX;PCBD1;ACAA2;ACSL1;CBR1;ECI1","CD56_dim_CD16__KLRC2__NK","Not significant"
"G2M CHECKPOINT",0.325729244577412,0.603420707299053,0.0467212718610304,-0.206107181786415,-1.04883098211633,180,"H2BC12;JPT1;CENPF;MKI67;GSPT1;KMT5A;PML;UPF1;TLE3;HMGA1;NUP50;KIF5B;LMNB1;KPNA2;TNPO2;PRC1;MEIS1;LIG3;TOP2A;NSD2;RAD23B;CUL3;CKS2;HSPA8;FBXO5;RBM14;EWSR1;PLK4;SYNCRIP","CD56_dim_CD16__KLRC2__NK","Not significant"
"GLYCOLYSIS",0.214965986394558,0.491350826044704,0.0555678476762568,-0.22804772317743,-1.11178850459167,135,"RBCK1;G6PD;PPP2CB;BPNT1;SLC16A3;ISG20;HDLBP;PSMC4;TALDO1;ALG1;ALDH9A1;ENO1;MIF;CHST2;CYB5A;IRS2;MED24;PGM2;COPB2;B4GALT1;PGLS;SLC37A4;FKBP4;ME2;MDH1;IDH1;GFUS;ERO1A;B4GALT7;CASP6","CD56_dim_CD16__KLRC2__NK","Not significant"
"HEDGEHOG SIGNALING",0.466946225949679,0.659218201340724,0.0298608799563479,-0.315495694754402,-0.987725436708855,18,"PML;TLE3;LDB1;TLE1","CD56_dim_CD16__KLRC2__NK","Not significant"
"HEME METABOLISM",0.344030365769496,0.603420707299053,0.0433653397528181,-0.211569736507139,-1.04299229025036,146,"ACP5;PSMD9;TRAK2;NEK7;UCP2;ACSL6;NCOA4;SLC25A38;NARF;VEZF1;CDR2;EPB41;SLC66A2;ADD1;PPP2R5B;TENT5C;LRP10;OSBP2;CTSB;BSG;PGLS;TMEM9B;SLC30A1;TFRC;MOSPD1;ALAD;OPTN;BMP2K;ENDOD1;DCAF11;ERMAP;CPOX;YPEL5;MBOAT2;RBM38;RNF123","CD56_dim_CD16__KLRC2__NK","Not significant"
"HYPOXIA",0.118590661701518,0.334844221274875,0.0480325173832384,0.279397970709342,1.22175012321051,125,"JUN;RORA;BCL2;LARGE1;GBE1;MXI1;PAM;PRKCA;TPD52;CITED2;NDRG1;DUSP1;IER3;FOXO3;PPP1R15A;B3GALT6;KLF7;ALDOC;S100A4;SLC2A1;CDKN1B;ERRFI1;ENO2;EXT1;SAP30;FAM162A;P4HA1;HEXA;SLC25A1;PNRC1;MT1E;NAGK","CD56_dim_CD16__KLRC2__NK","Not significant"
"IL2 STAT5 SIGNALING",0.113843991567112,0.334844221274875,0.0486112298055334,0.271756251784185,1.2161524996021,147,"CD83;RORA;NFKBIZ;BCL2;PHLDA1;FGL2;CAPN3;PTCH1;MYO1E;NDRG1;PRNP;PLPP1;TNFRSF18;ITGA6;SOCS1;SOCS2;CKAP4;SNX9;ICOS;P4HA1;GABARAPL1;RABGAP1L;CCND2;MXD1;IFNGR1;PHTF2;IGF2R;BMPR2;SPRED2;IL18R1;AGER;RHOH;ARL4A;IRF8;RNH1;PNP;XBP1;ETFBKMT;FLT3LG;ITGAV;LRRC8C;F2RL2;CD44;AHCY;FAH;IKZF4;IRF6;TNFRSF4;TWSG1;ODC1;SYT11","CD56_dim_CD16__KLRC2__NK","Not significant"
